Index,Time,Difference,Hz,AveHz,Position-X,Position-Y,Position-Z,
0,0.0,0.0,0,0,3758,1993,346,
1,0.06517577171325684,0.06517577171325684,15.343124810236787,15.343124810236787,3766,1975,308,
2,0.13235831260681152,0.06718254089355469,14.884819578116572,15.110497864544962,3728,1972,277,
3,0.1975393295288086,0.06518101692199707,15.34189012725457,15.186849156347309,3631,1975,233,
4,0.26171040534973145,0.06417107582092285,15.583344789023343,15.284069407384397,3770,2005,191,
5,0.3258838653564453,0.06417346000671387,15.582765833342622,15.342889082683179,3875,2013,163,
6,0.390059232711792,0.06417536735534668,15.582302699770779,15.382279143314872,3941,2013,162,
7,0.45624756813049316,0.06618833541870117,15.108402314004337,15.342547531119996,3865,2025,133,
8,0.5202178955078125,0.06397032737731934,15.632247652910243,15.378171472149708,3665,1978,151,
9,0.5874035358428955,0.06718564033508301,14.884132904182799,15.321664666327617,3560,1985,183,
10,0.6505701541900635,0.06316661834716797,15.831146674718804,15.371132437591825,3616,2016,239,
11,0.713740348815918,0.06317019462585449,15.830250419882622,15.411767063819212,3643,2024,271,
12,0.7774102687835693,0.06366991996765137,15.706003722135472,15.435865053309188,3509,2020,278,
13,0.84208083152771,0.06467056274414062,15.4629859022002,15.4379478944026,3530,2023,295,
14,0.906651496887207,0.06457066535949707,15.48690871361634,15.44143482701566,3421,2001,291,
15,0.9723289012908936,0.06567740440368652,15.22593666846964,15.426878682805317,3196,1979,276,
16,1.0420615673065186,0.069732666015625,14.340481400437637,15.354179159832366,2968,1975,264,
17,1.1117465496063232,0.06968498229980469,14.350294238401533,15.291255013132096,2947,2001,240,
18,1.180933952331543,0.06918740272521973,14.453498189136196,15.242173336165175,3034,2008,183,
19,1.2498669624328613,0.06893301010131836,14.5068378492422,15.20161790901055,3042,2027,121,
20,1.3175079822540283,0.06764101982116699,14.783928489603712,15.180173683489537,3115,2004,109,
21,1.3865950107574463,0.06908702850341797,14.47449719089491,15.145013386806047,3181,2001,57,
22,1.4605731964111328,0.07397818565368652,13.517498316075118,15.062579577701136,3258,1984,18,
23,1.5287413597106934,0.06816816329956055,14.669604571940207,15.045056414482456,3338,1958,29,
24,1.5991146564483643,0.0703732967376709,14.209935392506615,15.008304691112038,3401,1944,31,
25,1.671579360961914,0.0724647045135498,13.799821674743946,14.955915694971068,3436,1930,71,
26,1.7424561977386475,0.0708768367767334,14.1089817982434,14.921465477148116,3434,1901,23,
27,1.811018705368042,0.06856250762939453,14.585230829148873,14.908736127335008,3571,1938,-20,
28,1.8789188861846924,0.06790018081665039,14.727501281628124,14.90218668079729,3742,1973,-67,
29,1.9445717334747314,0.06565284729003906,15.231631852648093,14.913309445355484,3856,1987,-44,
30,2.010643243789673,0.0660715103149414,15.135116409982535,14.920598217839887,3900,1996,-14,
31,2.07696270942688,0.06631946563720703,15.07852921298227,14.92564111011612,3893,1950,-21,
32,2.140174388885498,0.06321167945861816,15.819861275077415,14.952052583277615,3822,1951,60,
33,2.2062015533447266,0.06602716445922852,15.145281615379616,14.95783553862979,3750,1947,116,
34,2.2756259441375732,0.06942439079284668,14.404159526352482,14.940944089510928,3684,1966,167,
35,2.34384822845459,0.0682222843170166,14.65796711457478,14.932707491507314,3654,1973,199,
36,2.4091217517852783,0.06527352333068848,15.320147419249974,14.943204914123672,3614,1978,237,
37,2.480818271636963,0.07169651985168457,13.947678382000353,14.914433847500497,3622,1993,242,
38,2.5424861907958984,0.06166791915893555,16.215886860439042,14.946000547638963,3640,2008,225,
39,2.607705593109131,0.06521940231323242,15.332860537378908,14.95567601766764,3674,2007,211,
40,2.6820714473724365,0.07436585426330566,13.447031704353458,14.91384580346921,3715,2013,208,
41,2.7533159255981445,0.07124447822570801,14.036175503060361,14.891135310268817,3779,2035,186,
42,2.824521541595459,0.07120561599731445,14.043836093458069,14.869775068621315,3813,2035,180,
43,2.8942737579345703,0.06975221633911133,14.336462014889152,14.856922183714207,3861,2054,163,
44,2.970679759979248,0.07640600204467773,13.087977033731706,14.81142484382341,3916,2062,147,
45,3.0450501441955566,0.0743703842163086,13.446212636087353,14.778081761897596,3961,2073,140,
46,3.1102874279022217,0.06523728370666504,15.328657834627684,14.789629918873885,3987,2070,145,
47,3.177875280380249,0.06758785247802734,14.795558126737312,14.789756001492988,4011,2078,134,
48,3.246953248977661,0.06907796859741211,14.476395590438125,14.783089351567758,4050,2085,118,
49,3.31341290473938,0.06645965576171875,15.046722534726209,14.7883772438721,4061,2066,136,
50,3.3806405067443848,0.06722760200500488,14.874842626776323,14.790096699205343,4057,2062,135,
51,3.4469480514526367,0.06630754470825195,15.081240067022875,14.795697306348213,4050,2048,131,
52,3.5139172077178955,0.06696915626525879,14.932247257813584,14.798299711156616,4060,2067,136,
53,3.580595016479492,0.06667780876159668,14.997493447564425,14.802009095156086,4051,2064,126,
54,3.6463677883148193,0.06577277183532715,15.203859775039783,14.809257632499072,4049,2081,135,
55,3.712411880493164,0.06604409217834473,15.141399737914652,14.815166466037086,4041,2065,163,
56,3.777618408203125,0.06520652770996094,15.335887910609296,14.824154784505392,4009,2099,174,
57,3.844827651977539,0.06720924377441406,14.87890569571757,14.825111854021015,4013,2103,161,
58,3.9124197959899902,0.06759214401245117,14.794618732848445,14.824585045665787,3997,2102,150,
59,3.9788763523101807,0.06645655632019043,15.047424292976585,14.828306983137068,3988,2080,149,
60,4.045201301574707,0.06632494926452637,15.077282547351242,14.83238917594616,3981,2067,125,
61,4.113532304763794,0.06833100318908691,14.634645378069163,14.829104399972064,3990,2066,84,
62,4.179816007614136,0.0662837028503418,15.086664700338831,14.833188802343951,3987,2073,45,
63,4.247611045837402,0.0677950382232666,14.750342004480347,14.83186650570068,3965,2078,8,
64,4.313848495483398,0.0662374496459961,15.0971996256569,14.83594059156413,3941,2066,-27,
65,4.383529424667358,0.06968092918395996,14.351128948926139,14.828233987486575,3924,2069,-41,
66,4.446162462234497,0.06263303756713867,15.966014723907698,14.844261891147932,3897,2049,-76,
67,4.5241782665252686,0.07801580429077148,12.817915665817091,14.809319185262433,3848,2024,-75,
68,4.601400852203369,0.07722258567810059,12.949579338983312,14.778108272709684,3806,2018,-81,
69,4.677629232406616,0.07622838020324707,13.118473688325905,14.751062252212721,3798,2015,-98,
70,4.745131969451904,0.06750273704528809,14.814214115926776,14.751960630524989,3803,2023,-103,
71,4.82576584815979,0.08063387870788574,12.401735052616328,14.712690634808657,3806,1996,-58,
72,4.906548023223877,0.08078217506408691,12.378968494060356,14.674267868001415,3809,1952,12,
73,4.978953123092651,0.07240509986877441,13.811181834047332,14.661716669197403,3812,1942,67,
74,5.055109262466431,0.0761561393737793,13.130917720131988,14.638654904937658,3806,1941,86,
75,5.131856441497803,0.07674717903137207,13.029794874821762,14.61459431981114,3846,1966,82,
76,5.2070252895355225,0.07516884803771973,13.303383331060228,14.595665619818673,3752,1974,78,
77,5.285549879074097,0.07852458953857422,12.734864402045204,14.56802069068518,3668,1976,119,
78,5.364745378494263,0.07919549942016602,12.626980160761056,14.539366642204456,3645,1981,143,
79,5.452479124069214,0.08773374557495117,11.398122734264176,14.488822094020579,3595,1981,136,
80,5.530412673950195,0.07793354988098145,12.831444243553385,14.465466632684135,3538,1982,134,
81,5.613653898239136,0.08324122428894043,12.013278379098296,14.429104727209438,3522,1985,126,
82,5.699048280715942,0.08539438247680664,11.710372169640115,14.388367313445318,3505,1971,140,
83,5.765221834182739,0.06617355346679688,15.111777252550873,14.396670655044419,3492,1974,135,
84,5.836758375167847,0.07153654098510742,13.97886990661432,14.391550001002813,3461,1978,128,
85,5.913368225097656,0.07660984992980957,13.053151793355637,14.374210562305423,3468,1962,137,
86,5.985731363296509,0.07236313819885254,13.8191906112753,14.367500774815495,3614,1972,124,
87,6.063503265380859,0.07777190208435059,12.858114218621148,14.348141032053254,3734,1974,120,
88,6.139685392379761,0.07618212699890137,13.12643843633325,14.33298196504022,3847,1978,126,
89,6.223322629928589,0.08363723754882812,11.956396807297606,14.301042271533536,3918,2006,83,
90,6.306447744369507,0.08312511444091797,12.030058625793055,14.271108498497174,3709,1988,36,
91,6.383916616439819,0.0774688720703125,12.908410478629111,14.254572148648904,3747,2004,-15,
92,6.46142315864563,0.07750654220581055,12.902136665374702,14.238349314252929,3771,1997,-19,
