Index,Time,Difference,Hz,AveHz,0x6103 Range,0x6103 Smoothed Range,0x6103 Velocity,,manual velocity,,,,,
732,9.688650846,0.015010834,66.61855146,75.55231493,621,640.2002503,-75.51911663,,1186.896266,,,-3.24E+02,,-8.30E+02
733,9.704658985,0.016008139,62.46822454,75.53073231,640,640.1602002,-60.91566446,,-1811.389665,,,-1.26E+02,,-1.04E+02
734,9.720668793,0.016009808,62.46171258,75.50920782,611,634.3281602,-121.5883734,,312.3039121,,,5.66E+02,,5.55E+02
735,9.736678839,0.016010046,62.46078242,75.48775226,616,630.6625281,-143.0623477,,3164.821032,,,9.51E+02,,1.25E+03
736,9.748685837,0.012006998,83.284764,75.49735547,654,635.3300225,-36.70364468,,266.5038362,,,5.58E+02,,1.05E+03
737,9.763695002,0.015009165,66.62595905,75.48371799,658,639.864018,31.05344393,,-285.5307533,,,-8.90E+00,,-6.21E+02
738,9.777704,0.014008999,71.38268831,75.47784224,654,642.6912144,65.205331,,-1845.035576,,,-7.26E+02,,-4.54E+02
739,9.79071188,0.013007879,76.87648234,75.47970046,630,640.1529715,13.13802799,,768.6943772,,,-4.33E+02,,-1.10E+03
740,9.803720951,0.013009071,76.86943772,75.48154458,640,640.1223772,10.04006899,,-2229.58145,,,-4.97E+02,,2.56E+02
741,9.816727877,0.013006926,76.88211896,75.48340031,611,634.2979018,-81.52754761,,2229.58145,,,2.05E+02,,-6.44E+02
742,9.829734802,0.013006926,76.88211896,75.48525112,640,635.4383214,-47.68646233,,-1932.152812,,,3.07E+01,,1.00E+03
743,9.844743967,0.015009165,66.62595905,75.47174436,611,630.5506571,-103.278234,,2712.542156,,,3.71E+02,,-2.67E+02
744,9.858752966,0.014008999,71.38268831,75.46593393,649,634.2405257,-29.94403951,,-1582.284841,,,-1.32E+02,,3.77E+02
745,9.870760918,0.012007952,83.27814951,75.47543763,630,633.3924206,-38.08095697,,0,,,-3.61E+01,,-5.06E+02
746,9.884768963,0.014008045,71.38754808,75.46964454,630,632.7139365,-40.15182903,,63.73441831,,,-1.62E+02,,2.12E+01
